% The multi-feature digit dataset
% -------------------------------
% 
% Oowned and donated by:
% ----------------------
% 
% Robert P.W. Duin
% Department of Applied Physics 
% Delft University of Technology 
% P.O. Box 5046, 2600 GA Delft
% The Netherlands
% 
% email: duin@ph.tn.tudelft.nl
% http : //www.ph.tn.tudelft.nl/~duin
% tel +31 15 2786143
% 
% Usage
% -----
% A slightly different version of the database is used in
% 
% M. van Breukelen, R.P.W. Duin, D.M.J. Tax, and J.E. den Hartog, Handwritten
%      digit recognition by combined classifiers, Kybernetika, vol. 34, no. 4,
%      1998, 381-386.
% 
% M. van Breukelen and R.P.W. Duin, Neural Network Initialization by Combined
%      Classifiers, in: A.K. Jain, S. Venkatesh, B.C. Lovell (eds.), ICPR'98,
%      Proc. 14th Int. Conference on Pattern Recognition (Brisbane, Aug. 16-20),
% 
% The database as it is is used in:
% 
% A.K. Jain, R.P.W. Duin, J. Mao, Statisitcal Pattern Recognition: A Review,
%      in preparation
% 
% Description
% -----------
% 
% This dataset consists of features of handwritten numerals (`0'--`9')
% extracted from a collection of Dutch utility maps. 200 patterns per
% class (for a total of 2,000 patterns) have been digitized in  binary
% images. These digits are represented in terms of the following six
% feature sets (files): 
% 
% 1. mfeat-fou: 76 Fourier coefficients of the character shapes; 
% 2. mfeat-fac: 216 profile correlations; 
% 3. mfeat-kar: 64 Karhunen-Love coefficients; 
% 4. mfeat-pix: 240 pixel averages in 2 x 3 windows; 
% 5. mfeat-zer: 47 Zernike moments; 
% 6. mfeat-mor: 6 morphological features. 
% 
% In each file the 2000 patterns are stored in ASCI on 2000 lines. The
% first 200 patterns are of class `0', followed by sets of 200 patterns
% for each of the classes `1' - `9'. Corresponding patterns in different
% feature sets (files) correspond to the same original character.
% 
% The source image dataset is lost. Using the pixel-dataset (mfeat-pix)
% sampled versions of the original images may be obtained (15 x 16 pixels).
% 
% Total number of instances:
% --------------------------
% 2000 (200 instances per class)
% 
% Total number of attributes:
% ---------------------------
% 649 (distributed over 6 datasets,see above)
% 
% no missing attributes
% 
% Total number of classes:
% ------------------------
% 10
% 
% Format:
% ------
% 6 files, see above.
% Each file contains 2000 lines, one for each instance.
% Attributes are SPACE separated and can be loaded by Matlab as
% > load filename
% No missing attributes. Some are integer, others are real.
% 
%
% Information about the dataset
% CLASSTYPE: nominal
% CLASSINDEX: last
%

@relation mfeat

@attribute 'att1' REAL
@attribute 'att2' REAL
@attribute 'att3' REAL
@attribute 'att4' REAL
@attribute 'att5' REAL
@attribute 'att6' REAL
@attribute 'att7' REAL
@attribute 'att8' REAL
@attribute 'att9' REAL
@attribute 'att10' REAL
@attribute 'att11' REAL
@attribute 'att12' REAL
@attribute 'att13' REAL
@attribute 'att14' REAL
@attribute 'att15' REAL
@attribute 'att16' REAL
@attribute 'att17' REAL
@attribute 'att18' REAL
@attribute 'att19' REAL
@attribute 'att20' REAL
@attribute 'att21' REAL
@attribute 'att22' REAL
@attribute 'att23' REAL
@attribute 'att24' REAL
@attribute 'att25' REAL
@attribute 'att26' REAL
@attribute 'att27' REAL
@attribute 'att28' REAL
@attribute 'att29' REAL
@attribute 'att30' REAL
@attribute 'att31' REAL
@attribute 'att32' REAL
@attribute 'att33' REAL
@attribute 'att34' REAL
@attribute 'att35' REAL
@attribute 'att36' REAL
@attribute 'att37' REAL
@attribute 'att38' REAL
@attribute 'att39' REAL
@attribute 'att40' REAL
@attribute 'att41' REAL
@attribute 'att42' REAL
@attribute 'att43' REAL
@attribute 'att44' REAL
@attribute 'att45' REAL
@attribute 'att46' REAL
@attribute 'att47' REAL
@attribute 'att48' REAL
@attribute 'att49' REAL
@attribute 'att50' REAL
@attribute 'att51' REAL
@attribute 'att52' REAL
@attribute 'att53' REAL
@attribute 'att54' REAL
@attribute 'att55' REAL
@attribute 'att56' REAL
@attribute 'att57' REAL
@attribute 'att58' REAL
@attribute 'att59' REAL
@attribute 'att60' REAL
@attribute 'att61' REAL
@attribute 'att62' REAL
@attribute 'att63' REAL
@attribute 'att64' REAL
@attribute 'class' {1,2,3,4,5,6,7,8,9,10}

@data
-9.28811264,-8.17394924,3.99706650,-2.40584159,2.99573088,5.13630486,-8.70388317,-5.75340748,-2.64426708,0.95215559,-2.90062237,-1.87446904,1.31361973,0.39059550,-0.88399220,1.86411643,-1.13299704,-2.26532507,0.95204830,2.57519245,-4.26012897,1.22385585,1.12688112,-0.07871842,-2.32344246,-0.01423800,2.78397226,-0.67398489,0.18785810,-0.16543758,-1.00430453,-1.21375120,0.66796398,-1.04146886,-0.39874220,-0.99969363,-1.36272287,-1.06478858,-1.24366605,-0.93366051,0.79303205,-0.52678162,0.85678202,0.00155469,-1.21826851,1.14261818,0.73840386,-1.36954808,-0.90236914,-0.68843710,-1.68741620,1.00485539,1.78460526,-0.43632281,-0.77251559,-0.40097332,0.98682559,0.14075819,-0.37252674,1.07580698,0.32114339,-0.82711124,0.17922121,-0.13290367,1
-8.16418934,-9.65038490,2.80519056,0.93322957,1.77754176,0.44236547,-7.72674561,-0.39405692,0.26154661,-4.56784678,-3.69167566,-0.04140091,2.57522130,-3.74276423,-3.44930029,-2.71615314,1.20162797,2.20227575,2.28613138,2.72815037,-2.11353612,0.68215859,0.51745403,1.47914696,-1.59790909,0.32307944,1.73027122,-0.63412666,-0.79915190,-0.60906684,-1.07639706,1.89666080,-3.28006911,-0.78687209,-0.24027634,1.82267308,-0.01364183,0.16796732,-0.37525547,-0.11624008,-0.62129259,1.64753306,1.92931390,0.33466655,0.89232284,0.13153392,-3.14594436,-0.69143462,-1.54105663,-0.30335993,0.14972433,-0.60047030,0.07462120,2.14600515,0.87465286,1.99966693,0.43170190,0.60528249,-0.29297140,0.41185331,-0.21205990,1.06250572,-0.26124346,-0.03447560,1
-10.74576378,-7.40868807,5.45186949,-1.96844089,3.80379248,3.44424033,-8.35908890,-5.76362514,-2.20498276,-0.15807375,-2.20152950,0.33838487,1.26588702,2.92426682,-0.64811945,1.54998267,1.06950140,-2.28116226,-0.36770213,3.17045403,-2.73887682,1.01408541,2.80141425,0.55427027,-1.10921812,0.06426008,2.01023865,0.84987092,0.37536025,0.17099297,-0.38357961,1.13657618,0.80095053,0.71715033,0.83302826,-0.58415878,-1.35735011,-0.07046503,1.21875215,-0.28152457,-1.01135826,-1.17426562,0.17090888,-0.26089659,0.16480345,0.33558288,1.20168960,-1.60379291,-0.21145765,0.36891842,-1.39338207,0.17633748,0.40981412,-0.54175591,-0.07541901,-0.79551780,-0.07221055,-0.85092694,0.93546873,1.22698510,-0.78025204,-0.65662169,0.14955813,-0.14676154,1
-11.45199966,-9.78915215,7.55467558,-0.96608114,1.55312431,5.29237175,-2.81748343,-1.06882977,3.06613064,1.94601297,-1.99146748,0.59365964,0.28872973,-0.58677232,-1.16495991,-2.77749395,-1.00236118,2.18642163,0.88748944,0.30725479,-5.98638868,-1.49271917,-1.57624006,3.44789171,0.40117764,0.97677296,2.69420099,-0.67309117,-2.23923302,-0.26487303,-0.82165539,0.95650935,-0.70727873,-0.53222615,-0.23243952,1.87009311,1.51208329,1.05810571,-1.85225689,-1.74123323,-0.76217115,0.98799056,2.95762491,-1.20012832,-0.23750401,-2.07038593,-1.13117146,-1.50784206,-0.76636016,-0.55543184,1.30524075,-2.26964617,-0.34345746,-0.36841416,-0.38497800,-0.35908398,-0.68135619,-0.26367593,0.61899453,-1.99947345,0.92271739,-0.46484640,-0.79163569,0.30459228,1
-12.13340378,-4.10176086,7.22809887,-1.36406291,1.88946354,1.38333559,-4.46658421,2.39908075,0.02444363,2.54937410,-3.38432646,2.38317585,-0.84918451,5.80052805,-1.40302467,-1.00168777,0.98965883,-0.34766746,-2.91943359,2.58278990,-0.71023816,3.53360248,4.57742262,1.00019813,1.72169149,0.04243336,3.28824329,-2.72459507,-1.26541758,1.08749485,-2.06763363,0.95314813,1.49319136,0.53376520,-0.36915743,-1.92070472,2.99983430,0.61473882,0.17680085,-2.64436603,-1.00398302,1.10422635,-0.03622311,-0.34969020,1.03330982,2.23886037,1.03803599,0.13135314,0.68549544,1.82646286,-0.10158180,0.36534756,0.79292679,-0.95672679,-0.16256386,-1.23475575,1.66796982,1.35061264,-0.11447573,-0.30986226,0.68164206,-0.76028872,1.61387527,-0.32270697,1
-10.88815022,-8.06212616,2.86829066,-2.72152352,-0.18872643,-1.88768530,-8.02189064,-4.21618271,1.37344074,-5.63317871,-1.37278748,1.99797916,0.65170473,1.86153078,-2.00119925,-1.22232223,-1.26441407,0.36451197,1.45730531,2.28231335,-0.56658185,0.09805298,-1.25041950,1.52529573,0.26566905,-0.28794992,1.93138373,-3.14296675,-3.58034992,0.08464009,-1.34632933,2.49682713,-2.19025111,-1.47859979,-0.26227701,0.12333545,-0.26305151,-0.91223127,1.47471178,-1.30288267,0.27235293,0.65832436,1.40506816,-0.35655600,-0.50627077,0.62836188,-1.15575790,-1.92720675,-2.41477609,-0.05732334,-1.36654747,-0.51092863,2.95401216,-1.25351095,0.88890779,0.87087381,-1.19363737,-0.81718040,-0.08662319,0.41629684,1.69399011,0.22126746,-0.95274580,-0.72283852,1
-7.98252201,-13.97709084,2.65415597,-4.37357903,0.06600451,0.20314443,-8.82406425,-7.39555740,-0.09295750,-3.07615662,1.12449813,-0.66679978,2.62533879,-0.18746245,-0.68570089,2.90989637,-2.11674809,0.78831637,0.51600254,0.11229658,0.16886745,-1.69471979,2.27175355,-2.27675605,-3.67111301,-0.48186713,0.44285285,0.28726912,0.46311760,0.03740668,-1.12308848,2.81333447,0.25826997,-0.46586615,0.34127069,-0.41824451,-1.78061295,0.84778023,0.21914375,0.11052299,-0.14734924,-0.08345254,-0.53573030,0.39176452,1.17180622,0.05299871,0.54975265,-1.17228293,-0.27996004,0.44106054,-1.69534743,0.41107389,0.19153833,-0.73540711,1.41971087,-0.66758358,-0.46418715,0.80234534,-0.22555280,-1.02471805,-0.14114870,-1.02306890,1.80486834,1.71955466,1
-9.58223343,-4.74254131,5.43245411,0.20672151,5.07507801,5.19595194,-7.00265408,1.51861262,-1.28460217,-3.13446784,-3.23369455,3.21592617,0.52304476,6.93261814,-0.92397213,0.35931957,-2.36237574,-3.21617723,-2.87298369,-0.26397038,-1.03322530,3.59141827,2.44254994,0.65190268,1.35378468,1.36588001,2.31678915,-1.29056144,-1.41994238,0.37079442,-2.00153399,1.07127070,1.51355505,-1.18703580,1.47316229,-3.50929713,-1.46523595,-2.25774360,-0.02200341,-0.34554696,1.40839076,0.06824625,1.23609054,-0.30465847,-1.52939928,0.61548024,0.35419863,-0.42711854,1.95961714,-0.68446374,1.16145730,-0.97228742,-0.07897758,-0.09958994,0.13506365,0.64263940,0.74119735,-1.99522674,1.82223701,-0.16608423,-0.29052231,2.20953870,1.00925970,-1.99641371,1
-10.00141430,-3.51149535,3.61343813,-0.83387697,0.95856011,3.98311257,-7.17444515,-0.76570284,-0.06282759,1.09494901,-4.02975416,3.91834760,-0.55275083,2.41573238,-1.81671429,-3.73606825,2.97997355,-1.33935106,1.10500693,3.02685976,-4.72153807,2.87613964,1.79901493,2.98351288,1.80642545,0.58423334,3.65602779,-1.87161875,-1.67493343,-0.61192501,-2.59525728,0.73664308,-0.42565954,0.02943218,-2.09913945,-0.35115162,0.76352620,-0.41081661,0.39077485,-0.82416725,-1.13899601,0.13086201,2.01332641,-1.20322001,0.09853125,0.82988352,-1.10184073,-1.48822832,-1.45335650,0.72168291,-0.12326734,-0.86470270,-0.36660838,0.59602690,1.40047204,-0.05648601,-0.70291400,2.21792793,0.35231256,-0.91577452,0.62621957,-0.15457001,-0.02465487,-0.49263254,1
-6.82198286,-4.54712486,1.69955635,0.98311198,2.15585995,4.58980560,-9.71505928,-2.87814021,-0.72956562,-0.34868133,-4.83698034,1.67988658,1.97065198,0.63474983,-0.84079266,-1.24606395,3.21090484,-3.15895486,3.52970028,3.73569059,-3.13042688,0.68448663,0.49918672,2.66196775,0.11587423,0.85780329,1.15121865,-1.98957050,-2.55538702,-0.09432757,-2.71928263,0.00675416,-1.34600770,-1.11327004,-0.14651096,-0.36426702,0.09749174,-2.85102582,1.27371335,-1.63877869,-0.79887068,0.22677398,1.77367640,-1.18723309,-0.69224346,-0.54742372,-1.12197495,0.55010819,-0.20642245,0.14573348,-0.38728750,-0.14744633,1.84623361,0.07526493,0.40825182,1.95171452,0.19964480,-0.26599467,1.55361795,0.74503589,0.45548648,0.16745603,0.49611735,-1.97762370,1
-6.87010765,5.06095219,-4.37044954,-0.36358744,3.47791815,7.38203144,-4.50882626,-0.87573063,-4.19511461,0.17673290,3.67551422,8.92514706,-2.99628401,1.60907376,1.76368427,0.80133200,0.20248485,-2.01278782,0.65108836,2.71964693,0.45293868,2.57359338,4.88195229,2.65785933,0.34409302,0.74628681,1.39449024,-1.59245253,-0.94554615,1.89076483,-0.85008085,0.07301760,-0.13219461,-1.36863279,2.36219358,-1.26921916,1.20156026,-0.49042648,-0.11231387,1.16988873,0.06302214,-0.22077934,1.44736719,-2.09465456,-2.81792402,0.40125370,2.03919482,-0.93340039,0.06600240,0.21354187,0.07399431,-1.39957380,-0.22796440,-0.06170285,-0.39290947,-2.35839772,1.14149141,0.23710449,-0.02962935,-1.26532626,2.16451883,0.57613719,-0.22093940,-0.87315303,1
-4.81671143,-6.65811634,-3.67707157,1.96992731,-1.85824835,-2.48586607,-9.65284061,-5.91962624,4.25286150,0.25380260,0.25405216,-1.72099519,6.73071194,1.37537730,0.24123740,2.94362164,1.64794874,4.83951855,-0.26864898,3.26431179,-1.78460383,-4.99088335,-0.03370705,0.04524589,-1.62863755,0.84281152,1.70832002,0.40951169,1.60868669,-1.06185603,1.70095682,0.38744283,-2.70398116,0.59859490,0.26769310,-1.75891864,0.31135297,-1.21855640,-0.84058034,-1.13190806,-0.62468809,-0.75627482,-0.45332858,2.97391486,0.79961383,1.51446676,-1.65957320,-0.33632159,-0.26298073,1.39205611,-0.93570125,2.30237532,-0.56523943,-0.90996003,0.41842932,-0.65819991,-1.37009335,-0.80249929,0.41842169,1.49794924,0.63471895,-0.23383826,-1.37318027,0.93226194,1
-9.10095978,-10.91992188,5.32720232,-4.07363224,1.32987845,0.04445481,-8.92614651,-6.76770782,-0.33162308,-4.18187046,0.08870292,1.64339089,2.44681478,2.69567037,-1.85161114,3.66247940,-1.66461825,-0.12679058,0.47505391,2.27057171,-0.52427566,-0.51982969,1.79921389,-0.08748651,-0.17672586,-0.44050640,1.83008945,-1.33302021,-0.04235983,-1.71704412,-1.58702886,1.92567730,1.50511754,-0.38308412,-0.04302299,-1.54350412,-1.42302799,0.46396345,0.75592023,1.18959451,-0.18869948,0.30590138,0.39767671,-0.65536451,-0.94875824,0.04994653,0.49848682,-1.43049598,0.02162710,0.65885592,-1.91513586,0.68263716,1.46027839,-0.19874978,0.21668452,-1.17325485,0.29266930,-1.59511757,-0.30118147,-1.32882082,-0.88839966,-0.86921966,0.98694575,0.45789382,1
-7.13155222,-6.58524847,4.98613358,-2.17874217,3.34739304,4.79187012,-8.83102322,-8.38235855,-3.46946573,2.91671038,-0.06388402,0.96490407,1.25362563,1.65310705,2.18451309,3.26163983,2.26633143,-1.17631555,-0.24061881,3.76811790,-3.66256809,-0.86888450,3.34872985,-0.54112840,0.01065177,1.05682790,-0.05064178,-0.39627755,0.63848948,-0.40380061,-1.17338932,-0.01397800,-1.72813368,-1.28882217,0.34779614,-1.28750598,-0.38091588,-0.65440315,1.21789277,-1.05449498,-0.92916405,-0.40642685,0.62516868,-0.18041877,0.46946591,1.21345234,0.82604396,-0.54142547,0.76335418,-0.22982445,-1.86224651,0.22850099,0.57797360,-0.70774627,-0.01656431,-0.42653805,-0.32978868,-0.83581626,-0.37647954,1.39024842,-0.75636834,-1.00346327,0.29560924,-2.13083243,1
-11.24521160,-9.03425217,8.71807766,-2.71682668,1.97557914,-0.48720908,-4.13074017,0.42861450,3.73081732,-1.14194524,-3.91072130,1.47550440,1.23848486,0.76877350,-2.46880293,-1.64843416,0.57994938,1.07762861,-0.02500325,0.74922633,-2.08446455,0.30147427,-0.93385196,3.55400896,1.36717105,-0.83983785,1.26918578,-0.48336363,-4.10731459,-0.07782376,0.35980248,2.53393602,-2.85199165,-1.12315536,0.54610646,0.45137644,1.92814708,2.50038886,-0.76610315,-2.25103831,-0.63043511,0.05699149,2.27612829,-0.25502747,0.20072079,-1.35907090,-1.43142831,-1.63478065,-1.54786468,1.25685954,-0.34549153,-1.36407733,0.40697384,-0.73421741,-0.08067387,-0.32210985,0.57088089,1.11570072,0.83431250,0.03414381,0.74581361,1.68570900,0.00962210,0.63278598,1
-9.53936386,-9.76366615,2.76309061,0.34934881,2.04262495,3.24300957,-10.38700485,-2.57466316,0.20572615,-3.45424008,-2.61280870,-1.28401303,1.30748427,-1.87108827,-2.65649414,2.22393703,-0.77636039,-1.12160945,1.89795399,1.78805161,-1.31894684,-1.11263967,4.00265169,-0.20051575,-2.69377899,-0.24454385,1.51009715,0.12559843,1.29564595,-0.16281331,-0.19050968,3.26167488,0.01347348,-0.41125804,0.07355410,-0.58255827,-1.98095131,-0.16352504,0.68025255,0.63594127,0.49170232,0.33526948,0.79497731,0.28301835,0.37116116,-1.87469077,-1.51035345,-0.70521379,-0.90441042,0.25922740,-1.69391131,-0.40417743,0.32412791,-2.41134191,0.15780872,0.90744984,1.10918665,-1.75692189,-0.79395270,0.15763259,-0.35762569,0.75422972,1.06069505,0.21565124,1
-6.52063942,-5.32470131,-0.36106670,-1.27492869,2.06684160,0.34049433,-10.69326687,-2.12895656,3.16822004,-5.97110891,-1.46878815,1.24685907,3.76433134,1.79224443,-3.82840729,-3.64877748,1.98272276,0.21577561,3.29160643,4.04573250,-1.08073056,-1.44124317,-0.71916831,0.82478023,-1.90553820,0.32736629,2.48759842,0.00656247,1.44482255,-1.18469608,0.35356498,0.94884038,-0.36090875,0.04274726,0.36241263,2.04536128,-0.88879645,-2.83824158,1.77092242,-0.79820555,-0.24933177,0.06071100,2.16159081,0.10698323,0.50645649,-0.37899697,-1.62870646,-1.40172982,-0.68682849,0.24225998,-1.88246679,-0.55968380,0.16471457,-0.15736496,0.68694329,1.90231299,-0.99910355,-2.06333017,0.42999500,1.94345367,1.15549803,0.28594935,-0.21633089,-0.56419069,1
-12.06469345,-4.65192938,3.98820925,-1.14653623,3.53083038,4.37126827,-7.18337440,-0.25132525,-2.01953745,0.10624999,-4.56887484,1.26321220,2.20872974,1.38245451,-1.18020678,-1.36526227,0.79412675,-2.29412913,-1.52547729,2.52510500,-4.91823435,2.68655205,3.12757301,-0.57823920,-1.55683303,-0.08142647,3.43186808,-1.20748329,-0.34869242,-0.61495936,-3.15074015,-1.29423749,-0.40707642,-1.13513827,-0.38572490,-0.22330138,0.75858355,-0.12929708,-0.92568099,-1.80357993,-0.79132229,0.53375113,-1.39566302,-1.15476096,-0.70114934,2.45584822,-0.24720798,-0.14498472,1.87035370,1.80524480,-0.04706775,-1.46354866,0.24692535,-0.30290139,-0.04203850,-0.11300457,-0.84270501,-0.44816345,-0.15345946,-1.15116334,-0.28249711,-1.12536132,1.22139227,-1.54402316,1
-4.11986589,-2.74143219,-3.42470360,-0.90762782,1.38438833,6.84525204,-10.45748615,-2.66729498,-1.48318815,1.04183078,-2.73271942,3.90894175,1.20929909,1.96102703,-1.02179050,-1.49127698,2.24052930,-3.57934332,3.74032760,5.42059088,-0.80669713,1.13586152,-0.22952428,1.57097244,2.86305571,0.74402255,2.44362259,-0.96689391,-2.78783512,0.88176298,-0.60086644,-1.63796389,-1.48850679,-0.68238693,-0.35288107,-1.91868389,-0.86701500,-1.58482933,0.21513915,-1.88505363,-0.45626068,-0.50649369,0.85402328,0.69552803,-1.03604424,-0.15540935,0.60788620,0.49586844,0.08629256,0.05125791,-0.09622015,-1.18007338,0.57886267,-0.00590897,1.07125950,0.52409494,0.24889064,-1.35119057,1.54210162,-0.17987484,-0.50792426,-0.96638972,-0.77701741,-1.46456623,1
-9.63123798,-9.77157402,3.15951657,-3.05959606,3.17615604,3.28999472,-6.20082188,-5.20479202,2.16469598,-0.35696062,-1.13374043,-0.00143909,3.77558970,-0.17623290,-3.97538185,-3.23399162,0.50057745,-0.54753417,3.05802560,3.67444515,-1.59162390,-0.96493524,-1.83107507,0.73758435,0.09201288,-0.03612155,2.49062014,-1.58329010,-1.76439810,-2.89053488,-0.64131176,1.04629970,-1.14109015,1.08447051,1.02005041,1.15827513,0.52322388,-1.02421618,0.16206098,-3.35602093,-1.63165116,1.01125801,1.78225553,0.45189810,-0.07531691,0.01458792,-1.88368547,-1.40618443,0.54111385,0.10568190,0.01612200,1.03697252,1.48372126,-0.42507076,0.86063296,0.84486520,-0.29975915,0.03758454,-0.15715125,-1.24644923,-0.03871724,1.40261793,0.17325795,0.14530721,1
-11.42204762,-6.34172630,7.49992180,-3.03504682,5.36691427,5.96835995,-4.21567917,-4.75669575,-0.31555367,2.42338991,-2.05068493,2.54163122,1.88557196,1.12613547,-1.31916761,2.09714079,0.99333310,-1.63337827,-3.87341642,2.57961988,-5.56507635,0.72295219,4.19005919,1.07631040,-1.06281078,1.22586918,1.61940038,1.02643991,1.71949172,0.31428671,-1.39820635,0.06255507,1.26029754,1.38422287,1.07602370,-1.96110904,-0.42234182,0.97780246,-0.53770864,-1.27062869,0.34205556,1.10803759,1.01810813,0.51314026,2.61063194,0.42600077,0.09604764,0.83009887,0.54833567,-0.50926638,-0.17924543,-0.44174838,1.64863157,0.51052815,0.31940609,-1.00326288,0.81261420,0.33960128,-0.13695559,-1.21554768,0.02313033,-0.30287975,1.07679868,-1.31308520,1
-11.19219303,-0.90375280,1.01951873,-1.74873853,1.84593451,5.78136349,-5.64418411,-2.17192817,-2.92763805,1.96781611,-0.69609380,4.84041977,-2.46530867,3.45045185,1.56036639,-0.39717054,1.84990668,-3.22346330,0.21031487,3.70010710,-4.55667734,4.17282295,4.51427269,2.42335844,-0.60453176,1.55642998,2.13589430,0.11061978,0.50426698,0.18126142,-4.03015995,-0.04813242,-0.87521744,-1.88127565,-0.77745962,-2.61774015,0.23958111,-0.29469699,-0.72837436,1.47015703,0.96566892,0.02788599,0.82120049,-1.52956676,-0.20976615,0.87756348,-0.45507145,0.02548432,1.55369616,-0.58425122,-0.05148800,-1.09986520,0.26120162,-1.35833764,-0.62860376,0.99885583,-0.01177263,-0.44556278,-0.12944457,0.38184714,-0.02617958,0.27125144,-0.16758949,-1.73929167,1
-10.27870369,-5.98065567,7.35055876,-1.79678535,2.05055332,-0.42927849,-5.34630108,2.24310493,1.88416862,-3.00569630,-2.19916153,3.06527352,-1.25647283,7.88158131,-3.67044115,-1.14878035,-3.53145194,-0.36469889,-4.64444637,-0.05028415,2.40235877,2.93643689,2.31085086,0.26509666,1.65641558,0.41146740,3.76271296,-3.04292893,-2.79714298,1.28063548,-1.30469739,1.22398543,0.78468454,-0.00172228,0.86076868,-4.47834301,0.47574615,-0.85148686,0.42894864,-0.99284923,-0.65511596,0.44155824,1.48561430,0.36519307,-0.09519637,0.70739126,1.12315464,0.54958606,1.36557579,0.39081085,0.18253645,0.89651066,1.75595784,0.12349212,-0.05063707,-1.30726218,0.93048358,-0.56452763,0.53738958,-0.87263131,1.43707633,0.04323238,0.76804793,-0.82703918,1
-11.13533401,-0.32479239,6.40220833,-0.81665564,2.28385639,2.91975164,-6.93381977,-3.35740542,0.06005859,-1.92513549,-0.84936595,4.73354816,-1.14762855,3.94800806,0.07338881,-1.03940105,3.42719150,-3.10905075,-3.15697718,3.96567488,-0.60319519,2.37628841,5.09135342,1.80470514,1.07647693,1.29464567,4.58494329,0.43231940,0.11348319,1.03925240,-2.63574553,-0.62275147,1.32836020,-0.33647686,0.62801790,-1.32914925,-0.56758070,-0.82065266,0.73854643,-1.32363141,-0.64143509,0.46936977,0.37352371,-0.39696711,0.57555580,0.54169834,-0.66745889,-0.22105336,0.16060540,0.67903423,-0.68665570,-1.11466169,-0.71547914,0.60860157,-1.04131651,0.19765115,-0.08606362,-1.07239294,0.75548345,-0.07204759,0.65032321,-0.11869818,0.24478710,-1.16903460,1
-8.93815041,-10.16235828,7.67385149,-2.06283712,3.60300207,1.42045617,-5.61732864,-1.71745729,-0.54171133,-4.80896616,-1.73456573,2.22055268,1.63446426,-2.56675649,-0.42426634,-0.03478432,1.71798253,3.11853051,0.83384025,2.79573679,-2.19759250,-1.57310748,2.37388563,3.32812119,-0.49126944,-0.97828633,2.42922449,-0.47768646,-0.38307953,0.71547008,0.20850337,0.59608960,-3.25346851,-1.00435877,1.31478560,1.35817420,-1.32266831,0.83190346,-0.35953057,0.20137888,-0.45992798,0.15015751,3.96295261,0.98588413,-0.52619517,-1.00090909,-1.37358832,-2.40706658,-0.88901401,-0.32206351,-0.37970591,-1.53487420,-0.49522758,0.34572172,0.22823256,0.29217160,-0.41706371,1.23218942,0.64914781,-0.53601009,-0.22699434,2.09785652,0.72717679,1.55031919,1
-11.68447208,-1.07411337,4.57534647,-1.39541233,3.71064377,8.71150780,-3.84175014,-1.88786268,-2.10446405,2.55690384,-0.80143118,5.94055653,0.17944455,1.91466630,2.75905466,1.31199825,0.21921563,-2.27485633,-0.17101309,3.51765490,-5.83197021,3.42200613,4.14086390,0.69600654,0.56300402,0.68862021,1.33933377,-0.54783225,1.35667849,1.19991481,-3.12658596,0.64669561,0.42954016,-1.80242729,0.07131946,-0.42494419,1.30728126,0.22207671,0.04232490,0.12130934,0.37085676,2.42665696,1.25879586,-0.98295909,-1.00907099,0.51590925,-0.86333323,-1.08150625,1.29960799,0.74175882,-0.26346660,-1.07708693,1.47357213,0.74992478,1.28199649,-0.62330937,0.17531443,-1.43568778,1.72664022,-1.42567682,0.50798059,0.32528430,1.35083067,-2.00584245,1
-14.43922615,-8.37979317,2.17601371,-2.99494433,1.05454636,5.62542915,-4.72686100,-1.32078648,-0.97394562,1.80047488,-1.81008625,2.24810743,-1.27412486,3.39377308,-0.32761621,2.94632983,-3.42319226,-0.04136658,-1.55810583,1.57109833,-4.78611755,-0.16392726,0.36127517,-0.94342911,1.01286566,-0.71918851,0.09735423,-3.81380081,-0.63871908,1.65334356,-1.44763458,-0.73952377,3.27265882,-0.20765501,0.66986978,0.00369740,-1.56981254,0.93916929,1.15437913,2.27935791,1.52738070,0.15001789,1.20976853,-0.87724185,-1.73439920,2.13472486,-0.48859179,-1.46724629,-0.76403707,-0.72953057,-1.09159791,-0.45927835,0.24556065,1.96879697,-0.14652103,-2.47196102,0.20187712,-0.39065564,0.90023869,-0.69940400,-0.64184469,-0.18848927,3.14510059,-1.13402736,1
-6.44888020,0.69998980,0.86075443,-0.93628860,2.26052904,4.56501198,2.96697378,1.06116021,-0.92432404,2.23115969,0.29421878,8.20604038,-2.56861305,4.44920444,2.45929027,-2.55782938,2.04065609,0.42308319,2.02742267,4.82684374,-1.35044694,2.50016737,7.59044838,4.48965406,2.37841368,0.97365612,6.56466627,-0.58598483,0.00550508,1.45627224,-2.43575764,1.36088991,-1.60756660,-2.28878379,0.22777045,-3.15678310,-0.73281419,-0.63409060,0.01640356,2.07058239,-0.59800112,0.34378737,1.73101711,-1.64048314,-0.63462770,1.45205152,0.76897830,0.37958407,1.48557448,-1.26734650,1.93693924,-3.58140039,2.67918777,-0.46459317,1.07467353,-1.06623602,-0.10202336,1.24775851,1.34077597,0.44884384,-0.23965934,-0.96919703,1.75026453,-1.66657996,1
